X,Y,OBJECTID,ID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,ST_SUBTYPE
-13622872.6331809,4541965.76809584,7588,1222323722,FRANDELJA FAIRFAX,901 B FAIRFAX AVENUE,SAN FRANCISCO,CA,94124,NOT AVAILABLE,(415) 822-1699,CENTER BASED,OPEN,21,SAN FRANCISCO,06075,USA,37.734348,-122.376347,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,GEOCODE,2020/11/07 00:00:00+00,NOT AVAILABLE,INFANT CENTER
-13624759.8325084,4546920.64553027,7634,1222329766,UNIVERSITY CHILD CARE AT MISSION BAY (INF),727 NELSON RISING LANE,SAN FRANCISCO,CA,94158,NOT AVAILABLE,(617) 673-8000,CENTER BASED,OPEN,90,SAN FRANCISCO,06075,USA,37.769541,-122.3933,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY/OTHER,2022/06/02 00:00:00+00,NOT AVAILABLE,INFANT CENTER
-13625984.3469071,4541733.80134569,7658,1222323713,CENTRO PRIMEROS PASOS,901 BAYSHORE BLVD.,SAN FRANCISCO,CA,94124,NOT AVAILABLE,(415) 655-9491,CENTER BASED,OPEN,16,SAN FRANCISCO,06075,USA,37.7327,-122.4043,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY/OTHER,2020/09/18 00:00:00+00,NOT AVAILABLE,INFANT CENTER
-13626090.2117428,4551946.49637555,7666,1222329775,BRIGHT HORIZONS AT 1700 MONTGOMERY ST. (INF),1700 MONTGOMERY STREET,SAN FRANCISCO,CA,94111,NOT AVAILABLE,(415) 240-4336,CENTER BASED,OPEN,48,SAN FRANCISCO,06075,USA,37.805221,-122.405251,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,GEOCODE,2022/06/02 00:00:00+00,NOT AVAILABLE,INFANT CENTER
-13625605.8606384,4551078.49041676,7677,1222315049,KAI MING EARLY HEAD START - BROADWAY CENTER INF,820 BATTERY STREET,SAN FRANCISCO,CA,94111,NOT AVAILABLE,(415) 982-4570,HEAD START,OPEN,25,SAN FRANCISCO,06075,USA,37.79906,-122.4009,624410,"HEAD START PROGRAMS, SEPARATE FROM SCHOOLS",https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY/OTHER,2020/03/27 00:00:00+00,NOT AVAILABLE,INFANT CENTER
-13633640.9014839,4543207.75072722,7685,1222329785,MEANINGFUL BEGINNINGS LLC,633 TARAVAL STREET,SAN FRANCISCO,CA,94116,NOT AVAILABLE,(415) 941-7965,CENTER BASED,OPEN,49,SAN FRANCISCO,06075,USA,37.743171,-122.47308,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY/OTHER,2022/06/02 00:00:00+00,NOT AVAILABLE,INFANT CENTER
-13627587.3475745,4547945.76155219,7712,1222310566,MISSION MONTESSORI PRESCHOOL - INFANT,50 FELL STREET,SAN FRANCISCO,CA,94102,NOT AVAILABLE,(415) 805-8315,CENTER BASED,OPEN,29,SAN FRANCISCO,06075,USA,37.77682,-122.4187,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY/OTHER,2020/03/26 00:00:00+00,NOT AVAILABLE,INFANT CENTER
-13636003.1010785,4547838.72452451,7774,1222327319,SUNNY INFANT AND PRESCHOOL CENTER (INFANT),3300 BALBOA STREET,SAN FRANCISCO,CA,94121,NOT AVAILABLE,(415) 831-3300,CENTER BASED,OPEN,22,SAN FRANCISCO,06075,USA,37.77606,-122.4943,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY/OTHER,2020/10/07 00:00:00+00,NOT AVAILABLE,INFANT CENTER
-13627743.1948616,4544160.69937744,7778,1222323718,CREATIVE GARDENS,1429 VALENCIA STREET,SAN FRANCISCO,CA,94110,NOT AVAILABLE,(415) 577-8389,CENTER BASED,OPEN,20,SAN FRANCISCO,06075,USA,37.74994,-122.4201,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY/OTHER,2020/12/05 00:00:00+00,NOT AVAILABLE,INFANT CENTER
-13626067.8365252,4547123.43558179,7779,1222329827,"STUDIO MONTESSORI, LLC (INF)",633 8TH STREET,SAN FRANCISCO,CA,94103,NOT AVAILABLE,(415) 510-1287,CENTER BASED,OPEN,12,SAN FRANCISCO,06075,USA,37.770981,-122.40505,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,GEOCODE,2022/06/02 00:00:00+00,NOT AVAILABLE,INFANT CENTER
-13630695.499077,4548716.3197881,7844,1222329849,LAUREL HEIGHTS CHILD DEVELOPMENT CENTER (INFANT),"2675 GEARY BLVD, SUITE 400",SAN FRANCISCO,CA,94118,NOT AVAILABLE,(415) 306-4730,CENTER BASED,OPEN,64,SAN FRANCISCO,06075,USA,37.782291,-122.446621,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY/OTHER,2022/06/02 00:00:00+00,NOT AVAILABLE,INFANT CENTER
-13626683.4333093,4547282.57220717,7858,1222329854,APPLE TREE CHILDREN CENTER - INFANT,1331 HARRISON STREET,SAN FRANCISCO,CA,94103,NOT AVAILABLE,(415) 695-4726,CENTER BASED,OPEN,16,SAN FRANCISCO,06075,USA,37.772111,-122.41058,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY/OTHER,2022/06/02 00:00:00+00,NOT AVAILABLE,INFANT CENTER
-13626778.1661959,4548341.6672785,7889,1222329862,WAH MEI AT KIDS BY THE BAY - CIVIC CENTER (INF),90 7TH STREET,SAN FRANCISCO,CA,94103,NOT AVAILABLE,(415) 554-8100,CENTER BASED,OPEN,42,SAN FRANCISCO,06075,USA,37.779631,-122.411431,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY/OTHER,2022/06/02 00:00:00+00,NOT AVAILABLE,INFANT CENTER
-13626529.2558145,4550900.41796295,7957,1222329898,"NORTH BEACH KIDS TOO, LLC",728 BROADWAY STREET,SAN FRANCISCO,CA,94133,NOT AVAILABLE,(415) 350-9213,CENTER BASED,OPEN,44,SAN FRANCISCO,06075,USA,37.797796,-122.409195,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,GEOCODE,2022/06/02 00:00:00+00,NOT AVAILABLE,INFANT CENTER
-13624228.6604261,4546979.21483471,7992,1222329922,TEL HI MISSION BAY CHILD CARE,188 PIERPOINT LANE,SAN FRANCISCO,CA,94158,NOT AVAILABLE,(415) 580-7223,CENTER BASED,OPEN,9,SAN FRANCISCO,06075,USA,37.7699569,-122.3885284,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,GEOCODE,2022/06/02 00:00:00+00,NOT AVAILABLE,INFANT CENTER
-13627705.9028322,4546386.93225447,8048,1222329962,MISSION HEAD START - LA FENIX AT 1950 (INF),"1954 MISSION ST, STE A",SAN FRANCISCO,CA,94103,NOT AVAILABLE,(415) 206-7752,HEAD START,OPEN,22,SAN FRANCISCO,06075,USA,37.765751,-122.419765,624410,"HEAD START PROGRAMS, SEPARATE FROM SCHOOLS",https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,GEOCODE,2022/06/02 00:00:00+00,NOT AVAILABLE,INFANT CENTER
-13624755.9363262,4547238.77418541,8061,1222329973,KAI MING MISSION BAY CHILDREN'S CENTER,671 CHINA BASIN STREET,SAN FRANCISCO,CA,94158,NOT AVAILABLE,(415) 982-4777,CENTER BASED,OPEN,25,SAN FRANCISCO,06075,USA,37.7718,-122.393265,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,GEOCODE,2022/06/02 00:00:00+00,NOT AVAILABLE,INFANT CENTER
-13628597.460634,4542700.41045883,8063,1222329975,FACESSF - BAYVIEW INFANT,100 WHITNEY CIRCLE,SAN FRANCISCO,CA,94124,NOT AVAILABLE,(415) 567-2357,CENTER BASED,OPEN,6,SAN FRANCISCO,06075,USA,37.739567,-122.427774,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY/OTHER,2022/06/02 00:00:00+00,NOT AVAILABLE,INFANT CENTER
-13626661.1694111,4547527.61920027,8064,1222329976,L'ACADEMY PRESCHOOL SF SOMA,55 RINGOLD STREET,SAN FRANCISCO,CA,94103,NOT AVAILABLE,(415) 819-6922,CENTER BASED,OPEN,24,SAN FRANCISCO,06075,USA,37.773851,-122.41038,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,GEOCODE,2022/06/02 00:00:00+00,NOT AVAILABLE,INFANT CENTER
-13629110.1982086,4544818.19888553,8087,1222329992,NOE VALLEY KIDS,3800 22ND STREET,SAN FRANCISCO,CA,94114,NOT AVAILABLE,(415) 619-2293,CENTER BASED,OPEN,32,SAN FRANCISCO,06075,USA,37.75461,-122.43238,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY/OTHER,2022/06/02 00:00:00+00,NOT AVAILABLE,INFANT CENTER
-13632294.8262012,4544093.60015518,8088,1222329993,MEANINGFUL BEGINNINGS DEVELOPMENT CTR.,254 LAGUNA HONDA BLVD.,SAN FRANCISCO,CA,94116,NOT AVAILABLE,(415) 572-6376,CENTER BASED,OPEN,31,SAN FRANCISCO,06075,USA,37.7494634,-122.460988,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY/OTHER,2022/06/02 00:00:00+00,NOT AVAILABLE,INFANT CENTER
-13633809.9957904,4548461.10390783,8090,1222329994,BABY PRODIGY NURSERY,5135 GEARY BLVD.,SAN FRANCISCO,CA,94121,NOT AVAILABLE,(415) 830-7898,CENTER BASED,OPEN,12,SAN FRANCISCO,06075,USA,37.780479,-122.474599,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY/OTHER,2022/06/02 00:00:00+00,NOT AVAILABLE,INFANT CENTER
-13625446.7294263,4551163.58307661,8105,1222330004,YMCA SF CHINATOWN - TUNGLOK EARLY LEARNING CENTER,75 VALLEJO STREET,SAN FRANCISCO,CA,94111,NOT AVAILABLE,(415) 452-7582,CENTER BASED,OPEN,21,SAN FRANCISCO,06075,USA,37.799664,-122.3994705,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,GEOCODE,2022/06/02 00:00:00+00,NOT AVAILABLE,INFANT CENTER
-13627906.8345131,4547570.85510159,8148,1222330033,L'ACADEMY PRESCHOOL SF HAYES VALLEY,49 PAGE STREET,SAN FRANCISCO,CA,94105,NOT AVAILABLE,(415) 658-7817,CENTER BASED,OPEN,16,SAN FRANCISCO,06075,USA,37.774158,-122.42157,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY/OTHER,2022/06/02 00:00:00+00,NOT AVAILABLE,INFANT CENTER
-13632819.3636418,4547464.24442506,8150,1222330035,BRIGHT SPOT EARLY LEARNING CENTER LLC,3198 FULTON STREET,SAN FRANCISCO,CA,94118,NOT AVAILABLE,(510) 289-8072,CENTER BASED,OPEN,34,SAN FRANCISCO,06075,USA,37.773401,-122.4657,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,GEOCODE,2022/06/02 00:00:00+00,NOT AVAILABLE,INFANT CENTER
-13627325.0788542,4546329.61955275,8167,1222330045,SOLMAR LEARNING CENTER,199 SHOTWELL STREET,SAN FRANCISCO,CA,94110,NOT AVAILABLE,(415) 713-7872,CENTER BASED,OPEN,24,SAN FRANCISCO,06075,USA,37.765344,-122.416344,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,GEOCODE,2022/06/02 00:00:00+00,NOT AVAILABLE,INFANT CENTER
-13628010.3616395,4550213.5151129,8184,1222321849,L'ACADEMY PRESCHOOL SF NOB HILL,1868 VAN NESS AVENUE UNIT 1,SAN FRANCISCO,CA,94109,NOT AVAILABLE,(415) 706-2559,CENTER BASED,OPEN,8,SAN FRANCISCO,06075,USA,37.79292,-122.4225,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY/OTHER,2020/10/14 00:00:00+00,NOT AVAILABLE,INFANT CENTER
-13624086.4609086,4543102.02933867,8198,1222330068,WU YEE CHILDREN'S SERVICES - SOUTHEAST ELC,1550 EVANS AVENUE,SAN FRANCISCO,CA,94124,NOT AVAILABLE,(415) 230-7508,CENTER BASED,OPEN,22,SAN FRANCISCO,06075,USA,37.74242,-122.387251,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY/OTHER,2022/06/02 00:00:00+00,NOT AVAILABLE,INFANT CENTER
-13626741.3194445,4546205.13801439,8203,1222273208,SWEET PEAS TOO,2730 17TH STREET,SAN FRANCISCO,CA,94110,NOT AVAILABLE,(415) 701-0495,CENTER BASED,OPEN,32,SAN FRANCISCO,06075,USA,37.76446,-122.4111,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY/OTHER,2020/05/15 00:00:00+00,NOT AVAILABLE,INFANT CENTER
-13631795.2243265,4544380.4713624,8255,1222269730,SECOND COMMUNITY CHILDCARE CENTER,500 CLARENDON AVENUE,SAN FRANCISCO,CA,94131,NOT AVAILABLE,(415) 759-1897,CENTER BASED,OPEN,160,SAN FRANCISCO,06075,USA,37.751501,-122.4565,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY,2019/03/25 00:00:00+00,NOT AVAILABLE,SCHOOL-AGE DAY CARE CENTER
-13636303.6637036,4548028.85684553,8264,1222280116,"YMCA OF SF., RICHMOND BRANCH, LAFAYETTE SITE",4545 ANZA STREET,SAN FRANCISCO,CA,94121,NOT AVAILABLE,(415) 317-4882,CENTER BASED,OPEN,200,SAN FRANCISCO,06075,USA,37.77741,-122.497,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY/OTHER,2019/03/13 00:00:00+00,NOT AVAILABLE,SCHOOL-AGE DAY CARE CENTER
-13637060.636241,4544646.42841424,8417,1222269926,SFUSD - NORIEGA (EES) SCHOOL AGE,1775 44TH - AVENUE,SAN FRANCISCO,CA,94122,NOT AVAILABLE,(415) 759-2853,CENTER BASED,OPEN,112,SAN FRANCISCO,06075,USA,37.75339,-122.5038,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY,2019/04/17 00:00:00+00,NOT AVAILABLE,SCHOOL-AGE DAY CARE CENTER
-13624270.0267489,4541978.71784813,8419,1222269923,SFUSD - LEOLA HAVARD EARLY EDUCATION (SCHOOL AGE),1520 OAKDALE AVENUE,SAN FRANCISCO,CA,94124,NOT AVAILABLE,(415) 379-2700,CENTER BASED,OPEN,168,SAN FRANCISCO,06075,USA,37.73444,-122.3889,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY,2019/03/13 00:00:00+00,NOT AVAILABLE,SCHOOL-AGE DAY CARE CENTER
-13636604.2263288,4542364.40262962,8427,1222276695,ULLOA CHILDREN'S CENTER,2650 42ND AVENUE,SAN FRANCISCO,CA,94116,NOT AVAILABLE,(415) 759-8854,CENTER BASED,OPEN,120,SAN FRANCISCO,06075,USA,37.73718,-122.4997,624410,"CHILD DAY CARE, BEFORE OR AFTER SCHOOL, SEPARATE FROM SCHOOLS",https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY,2020/01/10 00:00:00+00,NOT AVAILABLE,SCHOOL-AGE DAY CARE CENTER
-13630537.3140805,4540177.16776829,8453,1222327905,SFUSD - SAN MIGUEL (EES) SCHOOL AGE,300 SENECA AVENUE,SAN FRANCISCO,CA,94112,NOT AVAILABLE,(415) 469-4756,CENTER BASED,OPEN,148,SAN FRANCISCO,06075,USA,37.72164,-122.4452,624410,"CHILD DAY CARE, BEFORE OR AFTER SCHOOL, SEPARATE FROM SCHOOLS",https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY,2020/10/02 00:00:00+00,NOT AVAILABLE,SCHOOL-AGE DAY CARE CENTER
-13631149.5712799,4546095.30259849,8461,1222248802,GRATTAN AFTER SCHOOL PROGRAM,165 GRATTAN ST.,SAN FRANCISCO,CA,94117,NOT AVAILABLE,(415) 506-8617,CENTER BASED,OPEN,280,SAN FRANCISCO,06075,USA,37.76368,-122.4507,624410,"CHILD DAY CARE, BEFORE OR AFTER SCHOOL, SEPARATE FROM SCHOOLS",https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY/OTHER,2020/05/12 00:00:00+00,NOT AVAILABLE,SCHOOL-AGE DAY CARE CENTER
-13635869.5176895,4543998.79473099,8487,1222252653,K.E.E.P. INC.,2051 34TH AVENUE,SAN FRANCISCO,CA,94116,NOT AVAILABLE,(415) 664-8685,CENTER BASED,OPEN,63,SAN FRANCISCO,06075,USA,37.74879,-122.4931,624410,"CHILD DAY CARE, BEFORE OR AFTER SCHOOL, SEPARATE FROM SCHOOLS",https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY,2020/05/20 00:00:00+00,NOT AVAILABLE,SCHOOL-AGE DAY CARE CENTER
-13636555.3570723,4541545.33216271,8491,1222265946,POMEROY RECREATION AND REHABILITATION CENTER,207 SKYLINE BLVD.,SAN FRANCISCO,CA,94132,NOT AVAILABLE,(415) 665-4100,CENTER BASED,OPEN,111,SAN FRANCISCO,06075,USA,37.731361,-122.499261,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY,2019/03/20 00:00:00+00,NOT AVAILABLE,SCHOOL-AGE DAY CARE CENTER
-13631962.2035627,4549378.19188876,8553,1222241369,CLAIRE LILIENTHAL AFTER SCHOOL PROGRAM,3960 (AKA3950) SACRAMENTO ST,SAN FRANCISCO,CA,94118,NOT AVAILABLE,(415) 750-1577,CENTER BASED,OPEN,130,SAN FRANCISCO,06075,USA,37.78699,-122.458,624410,"CHILD DAY CARE, BEFORE OR AFTER SCHOOL, SEPARATE FROM SCHOOLS",https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY/OTHER,2019/11/04 00:00:00+00,NOT AVAILABLE,SCHOOL-AGE DAY CARE CENTER
-13635457.6355736,4545285.6541825,8592,1222252665,"K.E.E.P., INC. (LAWTON)",1570 - 31ST AVENUE,SAN FRANCISCO,CA,94122,NOT AVAILABLE,(415) 681-0930,CENTER BASED,OPEN,76,SAN FRANCISCO,06075,USA,37.75793,-122.4894,624410,"CHILD DAY CARE, BEFORE OR AFTER SCHOOL, SEPARATE FROM SCHOOLS",https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY/OTHER,2020/05/21 00:00:00+00,NOT AVAILABLE,SCHOOL-AGE DAY CARE CENTER
-13631105.0434836,4547571.13676928,8731,1222280112,"YMCA OF SF., BUCHANAN BRANCH, NEW TRADITIONS",2049 GROVE,SAN FRANCISCO,CA,94117,NOT AVAILABLE,(415) 931-9622,CENTER BASED,OPEN,363,SAN FRANCISCO,06075,USA,37.77416,-122.4503,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY,2019/03/13 00:00:00+00,NOT AVAILABLE,SCHOOL-AGE DAY CARE CENTER
-13626997.3542733,4548775.33582988,8782,1222327610,CCFC - TURK SCHOOL AGE CENTER,259 TURK STREET,SAN FRANCISCO,CA,94102,NOT AVAILABLE,(415) 321-0648,CENTER BASED,OPEN,53,SAN FRANCISCO,06075,USA,37.78271,-122.4134,624410,"CHILD DAY CARE, BEFORE OR AFTER SCHOOL, SEPARATE FROM SCHOOLS",https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,GEOCODE,2020/10/14 00:00:00+00,NOT AVAILABLE,SCHOOL-AGE DAY CARE CENTER
